query,expected doc_ids,expected doc_num,returned doc_ids,returned doc_num,precision,recall
"alas",A Lover's Complaint,38,A Lover's Complaint,31,0.90,0.74
,A FUNERAL ELEGY.,,The Tragedy of Coriolanus
,The Tragedy of Coriolanus,,The Taming of the Shrew
,The Second part of King Henry the Fourth,,Cymbeline
,The Third part of King Henry the Sixth,,Troilus and Cressida
,Timon of Athens,,The Second part of King Henry the Sixth
,The Second part of King Henry the Sixth,,The Tragedy of Macbeth
,The Merchant of Venice,,The Rape of Lucrece
,The Life of King Henry the Eighth,,The Life and Death of King John
,Antony and Cleopatra,,"The Tragedy of Hamlet, Prince of Denmark"
,A Midsummer Night's Dream,,A Midsummer Night's Dream
,The Comedy of Errors,,All's Well That Ends Well
,Romeo and Juliet,,The Life and Death of Richard the Third
,"Pericles, Prince of Tyre",,Much Ado About Nothing
,Measure for Measure,,The Second part of King Henry the Fourth
,The Taming of the Shrew,,The Third part of King Henry the Sixth
,The First part of King Henry the Sixth,,The Life and Death of Richard the Second
,,,The First part of King Henry the Sixth
,,,Romeo and Juliet
"beseech",The Life and Death of Julius Caesar,36,The Life and Death of Julius Caesar,41,0.88,1.00
,The Merry Wives of Windsor,,A Lover's Complaint
,Winter's Tale,,The Tragedy of Macbeth
,As You Like It,,A FUNERAL ELEGY.
,Cymbeline,,The Tempest
,"The Tragedy of Hamlet, Prince of Denmark",,Antony and Cleopatra
,Troilus and Cressida,,The First part of King Henry the Sixth
,All's Well That Ends Well,,Titus Andronicus
,A Lover's Complaint,,The Second part of King Henry the Sixth
,Loves Labours Lost,,The Merry Wives of Windsor
,Venus and Adonis,,Timon of Athens
,The Tempest,,King Lear
,The Life and Death of Julius Caesar,,Measure for Measure
,Much Ado About Nothing,,The Third part of King Henry the Sixth
,King Lear,,The Second part of King Henry the Fourth
,The Life and Death of Richard the Third,,Cymbeline
,Twelfth Night,,Twelfth Night
,Two Gentlemen of Verona,,The Comedy of Errors
,The First part of King Henry the Fourth,,Much Ado About Nothing
,The Life and Death of Richard the Second,,"Pericles, Prince of Tyre"
,The Life and Death of King John,,Winter's Tale
,"Othello, the Moore of Venice",,The Tragedy of Coriolanus
,The Tragedy of Coriolanus,,All's Well That Ends Well
,The Second part of King Henry the Fourth,,The First part of King Henry the Fourth
,The Third part of King Henry the Sixth,,Venus and Adonis
,Timon of Athens,,The Taming of the Shrew
,The Second part of King Henry the Sixth,,Two Gentlemen of Verona
,The Merchant of Venice,,"The Tragedy of Hamlet, Prince of Denmark"
,The Life of King Henry the Eighth,,The Life of King Henry the Eighth
,Antony and Cleopatra,,As You Like It
,A Midsummer Night's Dream,,"Othello, the Moore of Venice"
,The Comedy of Errors,,The Life and Death of King John
,Romeo and Juliet,,A Midsummer Night's Dream
,"Pericles, Prince of Tyre",,The Rape of Lucrece
,Measure for Measure,,The Merchant of Venice
,The Taming of the Shrew,,The Life and Death of Richard the Third
,,,The Life and Death of Richard the Second
,,,The Life of King Henry the Fifth
,,,Troilus and Cressida
,,,Romeo and Juliet
,,,Loves Labours Lost
"betwixt",The Merry Wives of Windsor,19,The Merry Wives of Windsor,41,0.46,1.00
,As You Like It,,Venus and Adonis
,Cymbeline,,A FUNERAL ELEGY.
,All's Well That Ends Well,,Loves Labours Lost
,The Life and Death of Julius Caesar,,The Rape of Lucrece
,Much Ado About Nothing,,Twelfth Night
,King Lear,,A Lover's Complaint
,The Life and Death of Richard the Third,,"Pericles, Prince of Tyre"
,The First part of King Henry the Fourth,,Much Ado About Nothing
,The Life and Death of Richard the Second,,All's Well That Ends Well
,Titus Andronicus,,Timon of Athens
,The Life and Death of King John,,"The Tragedy of Hamlet, Prince of Denmark"
,"Othello, the Moore of Venice",,Troilus and Cressida
,The Third part of King Henry the Sixth,,The Life of King Henry the Eighth
,The Life of King Henry the Eighth,,As You Like It
,Antony and Cleopatra,,The First part of King Henry the Fourth
,A Midsummer Night's Dream,,The Tempest
,Measure for Measure,,"Othello, the Moore of Venice"
,The First part of King Henry the Sixth,,The Merchant of Venice
,,,The Life of King Henry the Fifth
,,,The Life and Death of King John
,,,A Midsummer Night's Dream
,,,The Life and Death of Richard the Second
,,,The Life and Death of Richard the Third
,,,Titus Andronicus
,,,The Tragedy of Coriolanus
,,,The Life and Death of Julius Caesar
,,,Measure for Measure
,,,The Tragedy of Macbeth
,,,The Comedy of Errors
,,,King Lear
,,,The Taming of the Shrew
,,,The Second part of King Henry the Sixth
,,,Two Gentlemen of Verona
,,,The Second part of King Henry the Fourth
,,,The First part of King Henry the Sixth
,,,Cymbeline
,,,Antony and Cleopatra
,,,Winter's Tale
,,,Romeo and Juliet
,,,The Third part of King Henry the Sixth
"blest",Loves Labours Lost,33,Loves Labours Lost,41,0.80,1.00
,The Merry Wives of Windsor,,Venus and Adonis
,Winter's Tale,,The Second part of King Henry the Sixth
,As You Like It,,The Rape of Lucrece
,Cymbeline,,All's Well That Ends Well
,"The Tragedy of Hamlet, Prince of Denmark",,The Life and Death of Julius Caesar
,Troilus and Cressida,,The Tragedy of Macbeth
,All's Well That Ends Well,,A Lover's Complaint
,Venus and Adonis,,The Comedy of Errors
,The Tempest,,The Third part of King Henry the Sixth
,The Life and Death of Julius Caesar,,The Life of King Henry the Eighth
,King Lear,,The Life and Death of King John
,The Life and Death of Richard the Third,,Antony and Cleopatra
,Twelfth Night,,A Midsummer Night's Dream
,Two Gentlemen of Verona,,Troilus and Cressida
,The First part of King Henry the Fourth,,Romeo and Juliet
,The Life and Death of Richard the Second,,A FUNERAL ELEGY.
,Titus Andronicus,,The Life and Death of Richard the Second
,The Life and Death of King John,,The First part of King Henry the Sixth
,"Othello, the Moore of Venice",,The Merry Wives of Windsor
,A FUNERAL ELEGY.,,Winter's Tale
,The Tragedy of Coriolanus,,Titus Andronicus
,The Second part of King Henry the Fourth,,The Second part of King Henry the Fourth
,The Third part of King Henry the Sixth,,Cymbeline
,Timon of Athens,,The First part of King Henry the Fourth
,The Second part of King Henry the Sixth,,Much Ado About Nothing
,The Merchant of Venice,,"Othello, the Moore of Venice"
,The Life of King Henry the Eighth,,The Tragedy of Coriolanus
,Antony and Cleopatra,,Two Gentlemen of Verona
,A Midsummer Night's Dream,,As You Like It
,Romeo and Juliet,,"Pericles, Prince of Tyre"
,"Pericles, Prince of Tyre",,The Life of King Henry the Fifth
,Measure for Measure,,"The Tragedy of Hamlet, Prince of Denmark"
,,,The Tempest
,,,Measure for Measure
,,,The Taming of the Shrew
,,,The Life and Death of Richard the Third
,,,Twelfth Night
,,,King Lear
,,,The Merchant of Venice
,,,Timon of Athens
"brave",A Lover's Complaint,33,A Lover's Complaint,19,0.68,0.39
,Winter's Tale,,A FUNERAL ELEGY.
,As You Like It,,The Life of King Henry the Eighth
,Cymbeline,,The Rape of Lucrece
,The Rape of Lucrece,,Venus and Adonis
,"The Tragedy of Hamlet, Prince of Denmark",,Measure for Measure
,Troilus and Cressida,,The Merry Wives of Windsor
,All's Well That Ends Well,,The Life and Death of Julius Caesar
,Loves Labours Lost,,Loves Labours Lost
,The Tempest,,"The Tragedy of Hamlet, Prince of Denmark"
,The Life and Death of Julius Caesar,,"Pericles, Prince of Tyre"
,Much Ado About Nothing,,The Tragedy of Macbeth
,King Lear,,The Life of King Henry the Fifth
,The Life and Death of Richard the Third,,Winter's Tale
,The Tragedy of Macbeth,,The Merchant of Venice
,The First part of King Henry the Fourth,,A Midsummer Night's Dream
,The Life and Death of Richard the Second,,The Comedy of Errors
,Titus Andronicus,,The Tragedy of Coriolanus
,The Life and Death of King John,,Much Ado About Nothing
,"Othello, the Moore of Venice",,
,The Tragedy of Coriolanus,,
,The Second part of King Henry the Fourth,,
,The Third part of King Henry the Sixth,,
,Timon of Athens,,
,The Second part of King Henry the Sixth,,
,The Merchant of Venice,,
,The Life of King Henry the Eighth,,
,Antony and Cleopatra,,
,A Midsummer Night's Dream,,
,Romeo and Juliet,,
,Measure for Measure,,
,The Taming of the Shrew,,
,The First part of King Henry the Sixth,,
"cast",A Lover's Complaint,37,A Lover's Complaint,41,0.90,1.00
,The Merry Wives of Windsor,,The Life of King Henry the Eighth
,Winter's Tale,,A FUNERAL ELEGY.
,As You Like It,,As You Like It
,Cymbeline,,Troilus and Cressida
,The Rape of Lucrece,,The Life and Death of Julius Caesar
,"The Tragedy of Hamlet, Prince of Denmark",,The Merchant of Venice
,Troilus and Cressida,,Much Ado About Nothing
,Loves Labours Lost,,The Merry Wives of Windsor
,Venus and Adonis,,The Comedy of Errors
,The Tempest,,A Midsummer Night's Dream
,The Life and Death of Julius Caesar,,Two Gentlemen of Verona
,King Lear,,Measure for Measure
,The Life and Death of Richard the Third,,Twelfth Night
,Twelfth Night,,Cymbeline
,Two Gentlemen of Verona,,"Pericles, Prince of Tyre"
,The Tragedy of Macbeth,,Loves Labours Lost
,The First part of King Henry the Fourth,,The First part of King Henry the Sixth
,The Life and Death of Richard the Second,,The Tragedy of Macbeth
,Titus Andronicus,,The Taming of the Shrew
,The Life and Death of King John,,The First part of King Henry the Fourth
,"Othello, the Moore of Venice",,The Life and Death of Richard the Second
,A FUNERAL ELEGY.,,The Tragedy of Coriolanus
,The Tragedy of Coriolanus,,"Othello, the Moore of Venice"
,The Second part of King Henry the Fourth,,The Second part of King Henry the Fourth
,The Third part of King Henry the Sixth,,Winter's Tale
,Timon of Athens,,Venus and Adonis
,The Second part of King Henry the Sixth,,The Tempest
,The Merchant of Venice,,"The Tragedy of Hamlet, Prince of Denmark"
,The Life of King Henry the Eighth,,The Life of King Henry the Fifth
,Antony and Cleopatra,,The Rape of Lucrece
,A Midsummer Night's Dream,,Romeo and Juliet
,Romeo and Juliet,,The Life and Death of Richard the Third
,"Pericles, Prince of Tyre",,Antony and Cleopatra
,Measure for Measure,,Timon of Athens
,The Taming of the Shrew,,Titus Andronicus
,The First part of King Henry the Sixth,,The Second part of King Henry the Sixth
,,,All's Well That Ends Well
,,,The Life and Death of King John
,,,King Lear
,,,The Third part of King Henry the Sixth
"chide",A Lover's Complaint,27,A Lover's Complaint,10,0.30,0.11
,Winter's Tale,,A FUNERAL ELEGY.
,As You Like It,,The Life of King Henry the Eighth
,Cymbeline,,The Merry Wives of Windsor
,The Rape of Lucrece,,Venus and Adonis
,"The Tragedy of Hamlet, Prince of Denmark",,The Tragedy of Macbeth
,Troilus and Cressida,,"Pericles, Prince of Tyre"
,All's Well That Ends Well,,The Rape of Lucrece
,Loves Labours Lost,,The Tragedy of Coriolanus
,Venus and Adonis,,Much Ado About Nothing
,The Tempest,,
,The Life and Death of Julius Caesar,,
,King Lear,,
,The Life and Death of Richard the Third,,
,Twelfth Night,,
,Two Gentlemen of Verona,,
,The First part of King Henry the Fourth,,
,The Life and Death of Richard the Second,,
,"Othello, the Moore of Venice",,
,The Tragedy of Coriolanus,,
,The Second part of King Henry the Fourth,,
,The Third part of King Henry the Sixth,,
,The Second part of King Henry the Sixth,,
,Antony and Cleopatra,,
,A Midsummer Night's Dream,,
,Romeo and Juliet,,
,The Taming of the Shrew,,
"clamor",A Lover's Complaint,11,A Lover's Complaint,18,0.22,0.36
,Venus and Adonis,,A FUNERAL ELEGY.
,King Lear,,The Life of King Henry the Eighth
,The Life and Death of Richard the Third,,The Merry Wives of Windsor
,Twelfth Night,,The Tragedy of Macbeth
,The Tragedy of Macbeth,,The Life and Death of Julius Caesar
,The First part of King Henry the Fourth,,Much Ado About Nothing
,The Life and Death of Richard the Second,,Venus and Adonis
,A Midsummer Night's Dream,,Measure for Measure
,The Taming of the Shrew,,"Pericles, Prince of Tyre"
,The First part of King Henry the Sixth,,The Comedy of Errors
,,,The Merchant of Venice
,,,A Midsummer Night's Dream
,,,As You Like It
,,,The Life of King Henry the Fifth
,,,Loves Labours Lost
,,,Winter's Tale
,,,"Othello, the Moore of Venice"
"come",The Life of King Henry the Fifth,41,,0,0.00,0.00
,The Merry Wives of Windsor,,
,Winter's Tale,,
,As You Like It,,
,Cymbeline,,
,The Rape of Lucrece,,
,"The Tragedy of Hamlet, Prince of Denmark",,
,Troilus and Cressida,,
,All's Well That Ends Well,,
,A Lover's Complaint,,
,Loves Labours Lost,,
,Venus and Adonis,,
,The Tempest,,
,The Life and Death of Julius Caesar,,
,Much Ado About Nothing,,
,King Lear,,
,The Life and Death of Richard the Third,,
,Twelfth Night,,
,Two Gentlemen of Verona,,
,The Tragedy of Macbeth,,
,The First part of King Henry the Fourth,,
,The Life and Death of Richard the Second,,
,Titus Andronicus,,
,The Life and Death of King John,,
,"Othello, the Moore of Venice",,
,A FUNERAL ELEGY.,,
,The Tragedy of Coriolanus,,
,The Second part of King Henry the Fourth,,
,The Third part of King Henry the Sixth,,
,Timon of Athens,,
,The Second part of King Henry the Sixth,,
,The Merchant of Venice,,
,The Life of King Henry the Eighth,,
,Antony and Cleopatra,,
,A Midsummer Night's Dream,,
,The Comedy of Errors,,
,Romeo and Juliet,,
,"Pericles, Prince of Tyre",,
,Measure for Measure,,
,The Taming of the Shrew,,
,The First part of King Henry the Sixth,,
"crown",The Life of King Henry the Fifth,38,,0,0.00,0.00
,The Merry Wives of Windsor,,
,Winter's Tale,,
,As You Like It,,
,Cymbeline,,
,The Rape of Lucrece,,
,"The Tragedy of Hamlet, Prince of Denmark",,
,Troilus and Cressida,,
,All's Well That Ends Well,,
,Loves Labours Lost,,
,The Tempest,,
,The Life and Death of Julius Caesar,,
,Much Ado About Nothing,,
,King Lear,,
,The Life and Death of Richard the Third,,
,Twelfth Night,,
,The Tragedy of Macbeth,,
,The First part of King Henry the Fourth,,
,The Life and Death of Richard the Second,,
,Titus Andronicus,,
,The Life and Death of King John,,
,"Othello, the Moore of Venice",,
,A FUNERAL ELEGY.,,
,The Tragedy of Coriolanus,,
,The Second part of King Henry the Fourth,,
,The Third part of King Henry the Sixth,,
,Timon of Athens,,
,The Second part of King Henry the Sixth,,
,The Merchant of Venice,,
,The Life of King Henry the Eighth,,
,Antony and Cleopatra,,
,A Midsummer Night's Dream,,
,The Comedy of Errors,,
,Romeo and Juliet,,
,"Pericles, Prince of Tyre",,
,Measure for Measure,,
,The Taming of the Shrew,,
,The First part of King Henry the Sixth,,
"decree",As You Like It,20,,0,0.00,0.00
,The Rape of Lucrece,,
,Troilus and Cressida,,
,All's Well That Ends Well,,
,Loves Labours Lost,,
,The Life and Death of Julius Caesar,,
,Much Ado About Nothing,,
,Twelfth Night,,
,The First part of King Henry the Fourth,,
,The Life and Death of Richard the Second,,
,Titus Andronicus,,
,A FUNERAL ELEGY.,,
,The Tragedy of Coriolanus,,
,The Second part of King Henry the Fourth,,
,The Third part of King Henry the Sixth,,
,The Merchant of Venice,,
,The Comedy of Errors,,
,Romeo and Juliet,,
,"Pericles, Prince of Tyre",,
,Measure for Measure,,
"doth",The Life of King Henry the Fifth,41,,0,0.00,0.00
,The Merry Wives of Windsor,,
,Winter's Tale,,
,As You Like It,,
,Cymbeline,,
,The Rape of Lucrece,,
,"The Tragedy of Hamlet, Prince of Denmark",,
,Troilus and Cressida,,
,All's Well That Ends Well,,
,A Lover's Complaint,,
,Loves Labours Lost,,
,Venus and Adonis,,
,The Tempest,,
,The Life and Death of Julius Caesar,,
,Much Ado About Nothing,,
,King Lear,,
,The Life and Death of Richard the Third,,
,Twelfth Night,,
,Two Gentlemen of Verona,,
,The Tragedy of Macbeth,,
,The First part of King Henry the Fourth,,
,The Life and Death of Richard the Second,,
,Titus Andronicus,,
,The Life and Death of King John,,
,"Othello, the Moore of Venice",,
,A FUNERAL ELEGY.,,
,The Tragedy of Coriolanus,,
,The Second part of King Henry the Fourth,,
,The Third part of King Henry the Sixth,,
,Timon of Athens,,
,The Second part of King Henry the Sixth,,
,The Merchant of Venice,,
,The Life of King Henry the Eighth,,
,Antony and Cleopatra,,
,A Midsummer Night's Dream,,
,The Comedy of Errors,,
,Romeo and Juliet,,
,"Pericles, Prince of Tyre",,
,Measure for Measure,,
,The Taming of the Shrew,,
,The First part of King Henry the Sixth,,
"ere",The Life of King Henry the Fifth,41,,0,0.00,0.00
,The Merry Wives of Windsor,,
,Winter's Tale,,
,As You Like It,,
,Cymbeline,,
,The Rape of Lucrece,,
,"The Tragedy of Hamlet, Prince of Denmark",,
,Troilus and Cressida,,
,All's Well That Ends Well,,
,A Lover's Complaint,,
,Loves Labours Lost,,
,Venus and Adonis,,
,The Tempest,,
,The Life and Death of Julius Caesar,,
,Much Ado About Nothing,,
,King Lear,,
,The Life and Death of Richard the Third,,
,Twelfth Night,,
,Two Gentlemen of Verona,,
,The Tragedy of Macbeth,,
,The First part of King Henry the Fourth,,
,The Life and Death of Richard the Second,,
,Titus Andronicus,,
,The Life and Death of King John,,
,"Othello, the Moore of Venice",,
,A FUNERAL ELEGY.,,
,The Tragedy of Coriolanus,,
,The Second part of King Henry the Fourth,,
,The Third part of King Henry the Sixth,,
,Timon of Athens,,
,The Second part of King Henry the Sixth,,
,The Merchant of Venice,,
,The Life of King Henry the Eighth,,
,Antony and Cleopatra,,
,A Midsummer Night's Dream,,
,The Comedy of Errors,,
,Romeo and Juliet,,
,"Pericles, Prince of Tyre",,
,Measure for Measure,,
,The Taming of the Shrew,,
,The First part of King Henry the Sixth,,
"fair",The Life of King Henry the Fifth,41,,0,0.00,0.00
,The Merry Wives of Windsor,,
,Winter's Tale,,
,As You Like It,,
,Cymbeline,,
,The Rape of Lucrece,,
,"The Tragedy of Hamlet, Prince of Denmark",,
,Troilus and Cressida,,
,All's Well That Ends Well,,
,A Lover's Complaint,,
,Loves Labours Lost,,
,Venus and Adonis,,
,The Tempest,,
,The Life and Death of Julius Caesar,,
,Much Ado About Nothing,,
,King Lear,,
,The Life and Death of Richard the Third,,
,Twelfth Night,,
,Two Gentlemen of Verona,,
,The Tragedy of Macbeth,,
,The First part of King Henry the Fourth,,
,The Life and Death of Richard the Second,,
,Titus Andronicus,,
,The Life and Death of King John,,
,"Othello, the Moore of Venice",,
,A FUNERAL ELEGY.,,
,The Tragedy of Coriolanus,,
,The Second part of King Henry the Fourth,,
,The Third part of King Henry the Sixth,,
,Timon of Athens,,
,The Second part of King Henry the Sixth,,
,The Merchant of Venice,,
,The Life of King Henry the Eighth,,
,Antony and Cleopatra,,
,A Midsummer Night's Dream,,
,The Comedy of Errors,,
,Romeo and Juliet,,
,"Pericles, Prince of Tyre",,
,Measure for Measure,,
,The Taming of the Shrew,,
,The First part of King Henry the Sixth,,
"fie",The Life of King Henry the Fifth,40,,0,0.00,0.00
,The Merry Wives of Windsor,,
,Winter's Tale,,
,As You Like It,,
,Cymbeline,,
,The Rape of Lucrece,,
,"The Tragedy of Hamlet, Prince of Denmark",,
,Troilus and Cressida,,
,All's Well That Ends Well,,
,A Lover's Complaint,,
,Loves Labours Lost,,
,Venus and Adonis,,
,The Tempest,,
,The Life and Death of Julius Caesar,,
,Much Ado About Nothing,,
,King Lear,,
,The Life and Death of Richard the Third,,
,Twelfth Night,,
,Two Gentlemen of Verona,,
,The Tragedy of Macbeth,,
,The First part of King Henry the Fourth,,
,The Life and Death of Richard the Second,,
,Titus Andronicus,,
,The Life and Death of King John,,
,"Othello, the Moore of Venice",,
,The Tragedy of Coriolanus,,
,The Second part of King Henry the Fourth,,
,The Third part of King Henry the Sixth,,
,Timon of Athens,,
,The Second part of King Henry the Sixth,,
,The Merchant of Venice,,
,The Life of King Henry the Eighth,,
,Antony and Cleopatra,,
,A Midsummer Night's Dream,,
,The Comedy of Errors,,
,Romeo and Juliet,,
,"Pericles, Prince of Tyre",,
,Measure for Measure,,
,The Taming of the Shrew,,
,The First part of King Henry the Sixth,,
"fleet",The Life of King Henry the Fifth,18,,0,0.00,0.00
,As You Like It,,
,Cymbeline,,
,The Rape of Lucrece,,
,Loves Labours Lost,,
,Venus and Adonis,,
,The Tempest,,
,Much Ado About Nothing,,
,The Life and Death of Richard the Third,,
,Twelfth Night,,
,The Life and Death of King John,,
,"Othello, the Moore of Venice",,
,The Second part of King Henry the Fourth,,
,The Third part of King Henry the Sixth,,
,The Second part of King Henry the Sixth,,
,The Merchant of Venice,,
,Antony and Cleopatra,,
,The Taming of the Shrew,,
"forsooth",The Merry Wives of Windsor,21,,0,0.00,0.00
,As You Like It,,
,Troilus and Cressida,,
,All's Well That Ends Well,,
,Loves Labours Lost,,
,Much Ado About Nothing,,
,King Lear,,
,The Life and Death of Richard the Third,,
,The First part of King Henry the Fourth,,
,Titus Andronicus,,
,"Othello, the Moore of Venice",,
,The Tragedy of Coriolanus,,
,The Second part of King Henry the Fourth,,
,The Second part of King Henry the Sixth,,
,The Life of King Henry the Eighth,,
,Antony and Cleopatra,,
,A Midsummer Night's Dream,,
,The Comedy of Errors,,
,Romeo and Juliet,,
,The Taming of the Shrew,,
,The First part of King Henry the Sixth,,
"foul",The Life of King Henry the Fifth,38,,0,0.00,0.00
,The Merry Wives of Windsor,,
,Winter's Tale,,
,As You Like It,,
,Cymbeline,,
,The Rape of Lucrece,,
,"The Tragedy of Hamlet, Prince of Denmark",,
,Troilus and Cressida,,
,All's Well That Ends Well,,
,A Lover's Complaint,,
,Loves Labours Lost,,
,Venus and Adonis,,
,The Tempest,,
,The Life and Death of Julius Caesar,,
,Much Ado About Nothing,,
,King Lear,,
,The Life and Death of Richard the Third,,
,Twelfth Night,,
,Two Gentlemen of Verona,,
,The Tragedy of Macbeth,,
,The First part of King Henry the Fourth,,
,The Life and Death of Richard the Second,,
,Titus Andronicus,,
,The Life and Death of King John,,
,"Othello, the Moore of Venice",,
,The Second part of King Henry the Fourth,,
,The Third part of King Henry the Sixth,,
,Timon of Athens,,
,The Second part of King Henry the Sixth,,
,The Life of King Henry the Eighth,,
,Antony and Cleopatra,,
,A Midsummer Night's Dream,,
,The Comedy of Errors,,
,Romeo and Juliet,,
,"Pericles, Prince of Tyre",,
,Measure for Measure,,
,The Taming of the Shrew,,
,The First part of King Henry the Sixth,,
"fret",The Life of King Henry the Fifth,24,,0,0.00,0.00
,The Merry Wives of Windsor,,
,Cymbeline,,
,The Rape of Lucrece,,
,"The Tragedy of Hamlet, Prince of Denmark",,
,Venus and Adonis,,
,The Life and Death of Julius Caesar,,
,King Lear,,
,The Life and Death of Richard the Third,,
,The Tragedy of Macbeth,,
,The First part of King Henry the Fourth,,
,The Life and Death of Richard the Second,,
,The Life and Death of King John,,
,The Second part of King Henry the Fourth,,
,The Third part of King Henry the Sixth,,
,The Second part of King Henry the Sixth,,
,The Merchant of Venice,,
,The Life of King Henry the Eighth,,
,Antony and Cleopatra,,
,A Midsummer Night's Dream,,
,The Comedy of Errors,,
,Measure for Measure,,
,The Taming of the Shrew,,
,The First part of King Henry the Sixth,,
"gaze",Winter's Tale,24,,0,0.00,0.00
,The Rape of Lucrece,,
,Troilus and Cressida,,
